model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
efficientnet_b0,72,configs/efficientnet_b0_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 384, 'learning_rate': 0.1}","{'batch_size': 384}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
58,2.7126,0.01,6.1986,5.0,9135767552.0,0.0,135168.0,2760595268.0,135.37,273.761,60.7377,68.0,26.3607,100.0,20163264512.0,20163264512.0,20163264512.0,0.5565,0.5608,0.5565,0.5488
59,2.7107,0.01,5.9391,5.2188,9135800320.0,0.0,135168.0,2760595268.0,132.5306,275.399,60.7966,68.0,27.1525,99.0,20163264512.0,20163264512.0,20163264512.0,0.5557,0.5593,0.5557,0.5481
60,2.7089,0.001,5.7499,5.425,9135853568.0,0.0,155648.0,2760595268.0,136.3351,281.988,61.0351,68.0,27.0,99.0,20163264512.0,20163264512.0,20163264512.0,0.5542,0.5622,0.5542,0.5497
61,2.6024,0.001,5.8944,5.375,9135935488.0,0.0,135168.0,2760595268.0,138.809,274.459,61.3103,68.0,27.6724,99.0,20163264512.0,20163264512.0,20163264512.0,0.5907,0.5868,0.5907,0.5848
62,2.5581,0.001,5.8409,5.3375,9135947776.0,0.0,135168.0,2760595268.0,135.7155,286.455,61.0517,68.0,26.5862,99.0,20163264512.0,20163264512.0,20163264512.0,0.5904,0.5887,0.5904,0.5854
63,2.5534,0.001,6.269,5.2938,9136001024.0,0.0,155648.0,2760595268.0,131.5825,256.12,60.9839,68.0,25.0161,99.0,20163264512.0,20163264512.0,20163264512.0,0.5954,0.5925,0.5954,0.5904
64,2.5446,0.001,6.2376,5.3375,9136041984.0,0.0,278528.0,2760595268.0,132.7476,272.652,61.0,68.0,26.3226,99.0,20163264512.0,20163264512.0,20163264512.0,0.5906,0.5882,0.5906,0.5859
65,2.5367,0.001,5.9737,5.1188,9136087040.0,0.0,135168.0,2760595268.0,138.3626,269.655,61.3898,68.0,26.8983,99.0,20163264512.0,20163264512.0,20163264512.0,0.593,0.5913,0.593,0.5883
66,2.5367,0.001,6.0436,5.025,9136156672.0,0.0,135168.0,2760595268.0,130.5282,278.75,60.9,68.0,26.0833,99.0,20163264512.0,20163264512.0,20163264512.0,0.5984,0.5967,0.5984,0.594
67,2.5321,0.001,6.2397,5.225,9136181248.0,0.0,135168.0,2760595268.0,130.907,287.112,60.9677,68.0,24.4194,99.0,20163264512.0,20163264512.0,20163264512.0,0.596,0.5935,0.596,0.5909
