model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
squeezenet,42,configs/squeezenet_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1536, 'learning_rate': 0.1}","{'batch_size': 1536}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
35,4.3742,0.01,8.4395,2.9312,19808370688.0,0.0,5902336.0,6429543804.0,81.1997,209.019,33.9048,41.0,12.9405,100.0,19456393216.0,19456393216.0,19456393216.0,0.1471,0.1375,0.1471,0.1193
36,4.3613,0.01,7.7431,3.1938,19808436224.0,0.0,7127040.0,6429543804.0,80.9393,203.529,33.8701,41.0,12.7662,100.0,19456393216.0,19456393216.0,19456393216.0,0.1508,0.1308,0.1508,0.1214
37,4.3545,0.01,8.4905,2.9875,19808468992.0,0.0,249856.0,6429543804.0,84.8894,196.807,33.6905,40.0,12.0476,100.0,19456393216.0,19456393216.0,19456393216.0,0.1517,0.1368,0.1517,0.1228
38,4.3522,0.01,7.9591,3.1187,19808526336.0,0.0,151552.0,6429543804.0,85.9726,194.151,33.9241,41.0,12.5063,100.0,19456393216.0,19456393216.0,19456393216.0,0.1562,0.1426,0.1562,0.1254
39,4.3399,0.01,8.6018,2.9,19809185792.0,0.0,11730944.0,6429543804.0,78.3734,211.301,33.7882,41.0,11.1882,100.0,19892600832.0,19892600832.0,19892600832.0,0.1547,0.143,0.1547,0.1251
40,4.3361,0.01,7.776,3.2,19809406976.0,0.0,14901248.0,6429543804.0,80.6666,204.99,33.8182,41.0,12.3896,100.0,19892600832.0,19892600832.0,19892600832.0,0.1523,0.1371,0.1523,0.1235
41,4.3341,0.01,8.2757,3.0312,19809415168.0,0.0,6451200.0,6429543804.0,84.5661,181.428,33.9512,40.0,13.6463,100.0,19892600832.0,19892600832.0,19892600832.0,0.1553,0.1445,0.1553,0.1273
42,4.326,0.01,8.6443,2.85,19809419264.0,0.0,10825728.0,6429543804.0,82.7742,189.759,33.8372,42.0,12.093,100.0,19892600832.0,19892600832.0,19892600832.0,0.1614,0.1458,0.1614,0.1327
43,4.3159,0.01,8.4688,2.925,19809431552.0,0.0,4788224.0,6429543804.0,79.4907,209.867,33.869,41.0,11.6786,100.0,19892600832.0,19892600832.0,19892600832.0,0.1578,0.1482,0.1578,0.1289
44,4.3121,0.01,8.0432,3.075,19809452032.0,0.0,5701632.0,6429543804.0,80.7196,190.25,33.8875,42.0,13.025,100.0,19892600832.0,19892600832.0,19892600832.0,0.1625,0.1559,0.1625,0.1351
45,4.3069,0.01,8.2468,3.0063,19809697792.0,0.0,1359872.0,6429543804.0,83.9913,190.515,33.9024,41.0,12.5854,100.0,19892600832.0,19892600832.0,19892600832.0,0.1685,0.1547,0.1685,0.1401
46,4.3049,0.01,8.0455,3.1063,19809710080.0,0.0,6160384.0,6429543804.0,83.4735,190.699,33.95,41.0,12.6,100.0,19892600832.0,19892600832.0,19892600832.0,0.1632,0.1575,0.1632,0.1351
47,4.2971,0.01,8.3469,2.95,19809738752.0,0.0,1912832.0,6429543804.0,87.6029,190.314,33.759,40.0,12.6747,100.0,19892600832.0,19892600832.0,19892600832.0,0.171,0.1582,0.171,0.1417
48,4.2872,0.01,8.5556,2.8937,19809726464.0,0.0,1314816.0,6429543804.0,79.594,211.237,33.6824,42.0,11.7765,100.0,19892600832.0,19892600832.0,19892600832.0,0.1629,0.1574,0.1629,0.1367
49,4.2806,0.01,8.3395,2.9625,19809734656.0,0.0,1290240.0,6429543804.0,85.2944,203.011,33.7229,41.0,13.3253,99.0,19892600832.0,19892600832.0,19892600832.0,0.1676,0.1558,0.1676,0.1387
50,4.2767,0.01,8.543,2.8937,19809738752.0,0.0,7208960.0,6429543804.0,81.685,209.193,33.6235,41.0,12.3176,100.0,19892600832.0,19892600832.0,19892600832.0,0.1725,0.1575,0.1725,0.1431
51,4.2732,0.01,8.9465,2.7437,19809738752.0,0.0,8151040.0,6429543804.0,79.5956,211.2,33.6629,42.0,11.7753,100.0,19892600832.0,19892600832.0,19892600832.0,0.1688,0.1537,0.1688,0.1408
52,4.2655,0.01,8.1635,3.0875,19809751040.0,0.0,86016.0,6429543804.0,79.35,206.787,33.7901,42.0,12.6049,100.0,19892600832.0,19892600832.0,19892600832.0,0.1689,0.1535,0.1689,0.1403
53,4.2566,0.01,8.0706,3.0875,19809751040.0,0.0,5988352.0,6429543804.0,85.444,191.765,33.7875,41.0,12.725,100.0,19892600832.0,19892600832.0,19892600832.0,0.1769,0.1649,0.1769,0.1483
